state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
36,081,0124,45201,2,40.73614,-73.82153,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,16,26.0,N,16,61,0,0,,,Certification not required,1.08125,0.17595,1.4,2019-08-19 00:00,1.3,2019-08-13 00:00,1.3,2019-08-31 00:00,1.2,2019-07-26 00:00,,,,,1.4,1.4,1.4,1.3,1.2,1.1,0.9,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,081,0124,45201,4,40.73614,-73.82153,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,61,100.0,Y,61,61,0,0,,,Certification not required,1.103279,0.400403,2.8,2019-12-23 00:00,2.1,2019-11-11 00:00,2.0,2019-01-15 00:00,1.8,2019-02-02 00:00,,,,,2.8,2.1,1.8,1.6,1.3,1.0,0.7,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,085,0111,45201,2,40.58027,-74.19832,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,60,98.0,Y,60,61,0,1,,,Certification not required,1.14,0.672007,3.2,2019-12-29 00:00,3.1,2019-01-15 00:00,2.7,2019-12-23 00:00,2.4,2019-08-01 00:00,,,,,3.2,3.1,2.7,2.3,1.3,1.0,0.5,FRESHKILLS WEST,FRESHKILLS WEST   310 West Service Road,New York,Richmond,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,005,0133,45201,1,40.8679,-73.87809,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2019,Parts per billion Carbon,No Events,2058,23.0,N,91,365,0,254,,,Certification not required,0.807026,0.380125,3.78,2019-07-27 04:00,3.25,2019-07-27 03:00,3.19,2019-07-04 05:00,3.02,2019-07-04 02:00,,,,,2.2,1.86,1.53,1.27,0.95,0.71,0.44,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,005,0133,45201,4,40.8679,-73.87809,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,60,98.0,Y,60,61,0,1,,,Certification not required,1.175,0.51933,3.1,2019-12-23 00:00,2.9,2019-11-11 00:00,2.2,2019-01-15 00:00,2.0,2019-02-02 00:00,,,,,3.1,2.9,2.2,1.8,1.4,1.0,0.7,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,005,0133,45201,2,40.8679,-73.87809,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,34,56.0,N,34,61,0,1,,,Certification not required,1.079412,0.520943,2.8,2019-12-23 00:00,2.7,2019-11-11 00:00,1.9,2019-05-03 00:00,1.7,2019-11-05 00:00,,,,,2.8,2.8,2.7,1.7,1.1,1.0,0.7,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-21
36,063,7001,45201,2,43.096373,-79.011447,NAD83,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,59,97.0,Y,59,61,0,2,,,Certification not required,0.576271,0.226928,1.3,2019-02-02 00:00,1.1,2019-02-20 00:00,1.0,2019-01-15 00:00,1.0,2019-12-29 00:00,,,,,1.3,1.1,1.0,0.9,0.7,0.5,0.3,Packard Court Community Center,"4200 Pine Ave, Niagara Falls, NY 14301",New York,Niagara,Niagara Falls,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-05-21
36,055,1007,45201,2,43.14618,-77.54817,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,60,98.0,Y,60,61,0,2,,,Certification not required,0.696667,0.21626,1.3,2019-12-29 00:00,1.2,2019-02-02 00:00,1.2,2019-02-20 00:00,1.0,2019-01-23 00:00,,,,,1.3,1.2,1.2,1.0,0.8,0.7,0.5,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2024-01-03
36,029,1014,45201,2,42.99813,-78.89926,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,60,98.0,Y,60,61,0,1,,,Certification not required,0.646667,0.24109,1.3,2019-02-20 00:00,1.2,2019-02-02 00:00,1.2,2019-12-29 00:00,1.0,2019-01-15 00:00,,,,,1.3,1.2,1.2,0.9,0.8,0.7,0.4,BROOKSIDE TERRACE,192 BROOKSIDE TERRACE WEST,New York,Erie,Tonawanda,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-05-21
36,029,1013,45201,2,42.98844,-78.91859,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,59,97.0,Y,59,61,0,2,,,Certification not required,0.7,0.265226,1.4,2019-05-27 00:00,1.4,2019-08-31 00:00,1.3,2019-02-20 00:00,1.2,2019-01-15 00:00,,,,,1.4,1.4,1.3,1.2,0.8,0.7,0.4,GRAND ISLE BOULDVARD,520 GRAND ISLAND BLVD,New York,Erie,Tonawanda,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-05-21
36,029,1013,45201,10,42.98844,-78.91859,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,29,48.0,N,29,61,0,1,,,Certification not required,0.806897,0.28652,1.4,2019-02-20 00:00,1.4,2019-05-27 00:00,1.2,2019-01-09 00:00,1.2,2019-02-02 00:00,,,,,1.4,1.4,1.4,1.2,1.0,0.8,0.4,GRAND ISLE BOULDVARD,520 GRAND ISLAND BLVD,New York,Erie,Tonawanda,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-05-21
36,029,1013,45201,20,42.98844,-78.91859,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,58,95.0,Y,58,61,0,3,,,Certification not required,0.703448,0.264884,1.5,2019-08-31 00:00,1.4,2019-05-27 00:00,1.3,2019-02-20 00:00,1.2,2019-01-15 00:00,,,,,1.5,1.4,1.3,1.2,0.8,0.7,0.4,GRAND ISLE BOULDVARD,520 GRAND ISLAND BLVD,New York,Erie,Tonawanda,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-05-21
36,031,0003,45201,2,44.39308,-73.8589,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,59,97.0,Y,59,61,0,2,,,Certification not required,0.372881,0.185538,0.7,2019-01-03 00:00,0.7,2019-01-09 00:00,0.7,2019-01-15 00:00,0.7,2019-01-27 00:00,,,,,0.7,0.7,0.7,0.7,0.5,0.3,0.2,WHITEFACE BASE,"Wilmington, BASE WHITEFACE MTN, ASRC, SUNY",New York,Essex,,,,2020-05-21
36,001,0013,45201,2,42.640931,-73.756511,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,60,98.0,Y,60,61,0,1,,,Certification not required,1.143333,0.671292,4.5,2019-12-23 00:00,2.8,2019-02-02 00:00,2.6,2019-01-15 00:00,2.3,2019-10-24 00:00,,,,,4.5,2.8,2.6,1.9,1.3,1.0,0.5,S. Pearl Street,"274 S Pearl St, Albany, NY 12202",New York,Albany,,10580,"Albany-Schenectady-Troy, NY",2020-05-21
36,101,0003,45201,2,42.09142,-77.20978,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2019,Parts per billion Carbon,No Events,56,92.0,Y,56,61,0,5,,,Certification not required,0.5,0.2232,1.0,2019-01-15 00:00,1.0,2019-02-02 00:00,1.0,2019-02-20 00:00,0.9,2019-12-17 00:00,,,,,1.0,1.0,1.0,0.8,0.7,0.4,0.3,PINNACLE STATE PARK,"8301 ACKERSON ROAD, Pinnacle State Park",New York,Steuben,,18500,"Corning, NY",2020-05-21
36,029,0005,45201,2,42.876907,-78.809526,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,No Events,59,97.0,Y,59,61,0,2,,,Certification not required,0.725424,0.295129,2.0,2020-12-11 00:00,1.6,2020-11-29 00:00,1.4,2020-06-08 00:00,1.3,2020-01-22 00:00,,,,,2.0,1.6,1.4,1.0,0.8,0.7,0.5,BUFFALO,"TRAILER,185 DINGENS STREET (near WEISS ST.)",New York,Erie,Buffalo,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-01-20
36,005,0110,45201,10,40.816,-73.902,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,No Events,36,59.0,N,36,61,0,25,,,Certification not required,1.366667,0.595699,3.0,2020-01-04 00:00,2.9,2020-12-11 00:00,2.6,2020-01-22 00:00,2.1,2020-09-24 00:00,,,,,3.0,3.0,2.9,2.1,1.7,1.3,0.7,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-01-03
36,005,0110,45201,20,40.816,-73.902,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,No Events,35,57.0,N,35,61,0,6,,,Certification not required,1.348571,0.595755,2.9,2020-01-04 00:00,2.8,2020-12-11 00:00,2.6,2020-01-22 00:00,2.1,2020-09-24 00:00,,,,,2.9,2.9,2.8,2.1,1.7,1.2,0.7,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-01-03
36,005,0110,45201,2,40.816,-73.902,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,No Events,36,59.0,N,36,61,0,25,,,Certification not required,1.358333,0.60208,3.0,2020-01-04 00:00,2.9,2020-12-11 00:00,2.6,2020-01-22 00:00,2.1,2020-09-24 00:00,,,,,3.0,3.0,2.9,2.1,1.7,1.2,0.7,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-01-03
36,047,0118,45201,2,40.69454,-73.92769,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,No Events,33,54.0,N,33,61,0,28,,,Certification not required,1.263636,0.552165,3.0,2020-09-24 00:00,2.6,2020-12-11 00:00,2.2,2020-01-04 00:00,1.9,2020-02-03 00:00,,,,,3.0,3.0,2.6,1.9,1.4,1.2,0.7,PS 274,PS 274  800 BUSHWICK AVE,New York,Kings,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-01-20
36,081,0124,45201,2,40.73614,-73.82153,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,No Events,54,89.0,Y,54,61,0,7,,,Certification not required,0.951852,0.456707,2.5,2020-09-24 00:00,2.2,2020-01-04 00:00,2.2,2020-10-18 00:00,2.1,2020-01-22 00:00,,,,,2.5,2.2,2.2,1.4,1.0,0.9,0.5,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-02-18
36,081,0124,45201,4,40.73614,-73.82153,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,No Events,54,89.0,Y,54,61,0,7,,,Certification not required,1.035185,0.498737,2.7,2020-09-24 00:00,2.5,2020-10-18 00:00,2.4,2020-01-04 00:00,2.3,2020-01-22 00:00,,,,,2.7,2.5,2.4,1.7,1.1,0.9,0.6,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-01-20
36,085,0111,45201,2,40.58027,-74.19832,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,No Events,53,87.0,Y,53,61,0,8,,,Certification not required,1.011321,0.522443,2.6,2020-12-11 00:00,2.2,2020-01-22 00:00,2.2,2020-09-24 00:00,2.1,2020-10-18 00:00,,,,,2.6,2.2,2.2,1.7,1.3,0.9,0.5,FRESHKILLS WEST,FRESHKILLS WEST   310 West Service Road,New York,Richmond,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-01-20
36,005,0133,45201,1,40.8679,-73.87809,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2020,Parts per billion Carbon,No Events,3001,34.0,N,130,366,0,565,,,Certification not required,0.753459,0.523109,8.25,2020-08-07 18:00,7.5,2020-08-12 22:00,6.57,2020-08-13 23:00,6.19,2020-08-13 20:00,,,,,2.77,2.1,1.54,1.19,0.88,0.63,0.37,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-01-07
36,005,0133,45201,4,40.8679,-73.87809,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,No Events,58,95.0,Y,58,61,0,3,,,Certification not required,1.17069,0.64482,3.0,2020-12-11 00:00,2.9,2020-08-07 00:00,2.8,2020-01-22 00:00,2.7,2020-01-04 00:00,,,,,3.0,2.9,2.8,2.2,1.4,0.9,0.6,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-01-20
36,005,0133,45201,2,40.8679,-73.87809,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,No Events,57,93.0,Y,57,61,0,4,,,Certification not required,1.07193,0.579333,2.7,2020-12-11 00:00,2.6,2020-01-04 00:00,2.6,2020-01-22 00:00,2.5,2020-08-07 00:00,,,,,2.7,2.6,2.6,2.0,1.2,0.9,0.5,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-02-18
36,063,7001,45201,2,43.096373,-79.011447,NAD83,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,No Events,37,61.0,N,37,61,0,24,,,Certification not required,0.640541,0.215329,1.2,2020-12-11 00:00,1.1,2020-01-04 00:00,0.9,2020-01-22 00:00,0.9,2020-02-09 00:00,,,,,1.2,1.2,1.1,0.9,0.8,0.6,0.4,Packard Court Community Center,"4200 Pine Ave, Niagara Falls, NY 14301",New York,Niagara,Niagara Falls,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-01-20
36,055,1007,45201,10,43.14618,-77.54817,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,No Events,46,94.0,N,46,49,0,3,,,Certification not required,0.6,0.273252,1.9,2020-12-11 00:00,1.1,2020-12-29 00:00,0.9,2020-03-16 00:00,0.9,2020-03-28 00:00,,,,,1.9,1.9,0.9,0.9,0.7,0.5,0.4,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2024-01-03
36,055,1007,45201,20,43.14618,-77.54817,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,No Events,46,94.0,N,46,49,0,1,,,Certification not required,0.595652,0.298854,2.0,2020-12-11 00:00,1.2,2020-12-29 00:00,1.0,2020-03-22 00:00,0.9,2020-03-28 00:00,,,,,2.0,2.0,1.0,0.9,0.7,0.5,0.3,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2024-01-03
36,055,1007,45201,2,43.14618,-77.54817,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,No Events,58,95.0,Y,58,61,0,3,,,Certification not required,0.658621,0.297377,2.1,2020-12-11 00:00,1.2,2020-12-29 00:00,1.1,2020-02-03 00:00,1.1,2020-02-09 00:00,,,,,2.1,1.2,1.1,1.0,0.8,0.6,0.4,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2024-01-03
36,029,1014,45201,2,42.99813,-78.89926,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,No Events,60,98.0,Y,60,61,0,1,,,Certification not required,0.676667,0.225769,1.3,2020-12-11 00:00,1.2,2020-08-01 00:00,1.1,2020-08-13 00:00,1.1,2020-09-06 00:00,,,,,1.3,1.2,1.1,1.0,0.8,0.6,0.4,BROOKSIDE TERRACE,192 BROOKSIDE TERRACE WEST,New York,Erie,Tonawanda,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021-01-20
36,031,0003,45201,2,44.39308,-73.8589,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,No Events,55,90.0,N,55,61,0,6,,,Certification not required,0.372727,0.17581,0.7,2020-09-24 00:00,0.7,2020-12-05 00:00,0.7,2020-12-17 00:00,0.6,2020-01-04 00:00,,,,,0.7,0.7,0.7,0.6,0.5,0.4,0.2,WHITEFACE BASE,"Wilmington, BASE WHITEFACE MTN, ASRC, SUNY",New York,Essex,,,,2021-01-20
36,001,0013,45201,2,42.640931,-73.756511,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,No Events,45,74.0,N,45,61,0,16,,,Certification not required,1.297778,0.64473,2.9,2020-01-22 00:00,2.9,2020-11-29 00:00,2.7,2020-01-04 00:00,2.5,2020-09-24 00:00,,,,,2.9,2.9,2.7,2.4,1.6,1.1,0.7,S. Pearl Street,"274 S Pearl St, Albany, NY 12202",New York,Albany,,10580,"Albany-Schenectady-Troy, NY",2021-01-20
36,101,0003,45201,2,42.09142,-77.20978,WGS84,Benzene,7,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,No Events,57,93.0,Y,57,61,0,4,,,Certification not required,0.491228,0.230125,1.0,2020-02-15 00:00,0.9,2020-01-22 00:00,0.9,2020-09-24 00:00,0.8,2020-01-04 00:00,,,,,1.0,0.9,0.9,0.8,0.7,0.5,0.2,PINNACLE STATE PARK,"8301 ACKERSON ROAD, Pinnacle State Park",New York,Steuben,,18500,"Corning, NY",2021-01-20
