state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
48,203,0002,45201,1,32.669001,-94.167468,NAD83,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2017,Parts per billion Carbon,No Events,60,98.0,Y,60,61,0,3,,,Certification not required,1.155,0.688872,3.96,2017-12-21 00:00,2.58,2017-12-03 00:00,2.34,2017-11-21 00:00,2.04,2017-12-09 00:00,,,,,3.96,2.58,2.34,1.98,1.56,1.08,0.48,Karnack,Hwy 134 & Spur 449,Texas,Harrison,,32220,"Marshall, TX",2020-05-21
48,439,1002,45201,15,32.80581,-97.356529,NAD83,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2017,Parts per billion Carbon,No Events,59,97.0,Y,59,61,0,9,,,Certification not required,0.931525,0.586964,2.52,2017-01-07 00:00,2.4,2017-01-01 00:00,1.98,2017-12-15 00:00,1.86,2017-03-08 00:00,,,,,2.52,2.4,1.98,1.68,1.26,0.9,0.0,Fort Worth Northwest,3317 Ross Ave,Texas,Tarrant,Fort Worth,19100,"Dallas-Fort Worth-Arlington, TX",2020-05-21
48,439,3009,45201,2,32.98426,-97.063721,WGS84,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2017,Parts per billion Carbon,No Events,57,93.0,Y,57,61,0,4,,,Certification not required,0.718947,0.471827,1.86,2017-01-01 00:00,1.74,2017-03-08 00:00,1.62,2017-12-21 00:00,1.32,2017-01-07 00:00,,,,,1.86,1.74,1.62,1.26,1.02,0.72,0.0,Grapevine Fairway,4100 Fairway Dr,Texas,Tarrant,Grapevine,19100,"Dallas-Fort Worth-Arlington, TX",2020-05-21
48,251,1008,45201,1,32.469701,-97.169271,WGS84,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2017,Parts per billion Carbon,No Events,54,89.0,Y,54,61,0,8,,,Certification not required,0.792222,0.512889,1.8,2017-01-07 00:00,1.68,2017-11-03 00:00,1.56,2017-12-09 00:00,1.5,2017-04-07 00:00,,,,,1.8,1.68,1.56,1.44,1.2,0.78,0.0,Johnson County Luisa,2420 Luisa Ln,Texas,Johnson,Alvarado,19100,"Dallas-Fort Worth-Arlington, TX",2020-05-21
48,141,0044,45201,1,31.765685,-106.455227,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2017,Parts per billion Carbon,No Events,7201,82.0,Y,327,365,0,105,,,Certification not required,1.348504,2.271427,33.96,2017-02-05 22:00,29.38,2017-02-05 23:00,28.04,2017-02-04 20:00,26.73,2017-02-02 20:00,,,,,11.75,8.6,5.09,2.99,1.28,0.67,0.22,El Paso Chamizal,800 S San Marcial Street,Texas,El Paso,El Paso,21340,"El Paso, TX",2020-05-21
48,121,0034,45201,2,33.219069,-97.196284,WGS84,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2017,Parts per billion Carbon,No Events,60,98.0,Y,60,61,0,1,,,Certification not required,0.846,0.609855,2.1,2017-01-01 00:00,1.98,2017-03-02 00:00,1.98,2017-12-21 00:00,1.86,2017-03-08 00:00,,,,,2.1,1.98,1.98,1.74,1.38,0.84,0.0,Denton Airport South,Denton Airport South,Texas,Denton,Denton,19100,"Dallas-Fort Worth-Arlington, TX",2020-05-21
48,113,0069,45201,3,32.820061,-96.860117,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2017,Parts per billion Carbon,No Events,6960,79.0,Y,319,365,0,582,,,Certification not required,0.722572,0.640511,10.43,2017-01-10 18:00,10.38,2017-01-10 20:00,8.77,2017-01-10 19:00,8.05,2017-07-18 13:00,,,,,3.4,2.56,1.76,1.35,0.89,0.57,0.23,Dallas Hinton,1415 Hinton Street,Texas,Dallas,Dallas,19100,"Dallas-Fort Worth-Arlington, TX",2020-05-21
48,201,0026,45201,2,29.802707,-95.125495,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2017,Parts per billion Carbon,No Events,5760,66.0,N,258,365,0,1347,,,Certification not required,2.32425,5.20684,308.91,2017-07-19 23:00,74.17,2017-07-19 22:00,71.38,2017-10-12 18:00,43.79,2017-07-17 19:00,,,,,15.61,10.94,7.44,4.88,2.49,1.32,0.45,Channelview,1405 Sheldon Road,Texas,Harris,Channelview,26420,"Houston-The Woodlands-Sugar Land, TX",2020-05-21
48,201,1035,45201,2,29.733726,-95.257593,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2017,Parts per billion Carbon,No Events,7154,82.0,Y,327,365,0,177,,,Certification not required,1.732073,2.385131,54.43,2017-12-02 18:00,43.0,2017-11-25 20:00,36.91,2017-10-03 21:00,33.6,2017-07-17 11:00,,,,,11.05,8.73,5.65,3.75,1.85,0.98,0.43,Clinton,9525 1/2 Clinton Dr,Texas,Harris,Houston,26420,"Houston-The Woodlands-Sugar Land, TX",2020-05-21
48,201,1039,45201,1,29.670025,-95.128508,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2017,Parts per billion Carbon,No Events,7162,82.0,Y,324,365,0,67,,,Certification not required,1.504169,4.81271,292.95,2017-12-01 02:00,57.34,2017-09-03 07:00,46.48,2017-10-12 05:00,44.86,2017-10-06 06:00,,,,,16.18,10.59,5.58,3.0,1.38,0.61,0.0,Houston Deer Park #2,4514 1/2 Durant Street,Texas,Harris,Deer Park,26420,"Houston-The Woodlands-Sugar Land, TX",2020-05-21
48,201,1039,45201,2,29.670025,-95.128508,WGS84,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2017,Parts per billion Carbon,No Events,52,85.0,Y,52,61,0,9,,,Certification not required,1.821923,1.378389,5.82,2017-11-09 00:00,5.34,2017-09-10 00:00,4.68,2017-01-07 00:00,4.02,2017-09-28 00:00,,,,,5.82,5.34,4.68,3.66,2.4,1.5,0.0,Houston Deer Park #2,4514 1/2 Durant Street,Texas,Harris,Deer Park,26420,"Houston-The Woodlands-Sugar Land, TX",2020-05-21
48,479,0017,45201,1,27.501826,-99.502984,WGS84,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2017,Parts per billion Carbon,No Events,27,44.0,N,27,61,0,34,,,Certification not required,2.751111,0.892849,4.74,2017-03-08 00:00,4.56,2017-03-14 00:00,4.38,2017-02-24 00:00,3.66,2017-01-31 00:00,,,,,4.74,4.74,4.56,4.38,3.18,2.7,1.74,Laredo Bridge,700 Zaragosa St,Texas,Webb,Laredo,29700,"Laredo, TX",2020-05-21
48,245,0009,45201,6,30.036422,-94.071061,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2018,Parts per billion Carbon,No Events,7449,85.0,Y,335,365,0,202,,,Certification not required,0.911628,2.166264,165.58,2018-03-11 11:00,20.4,2018-02-06 09:00,14.83,2018-04-28 00:00,13.77,2018-01-24 04:00,,,,,4.62,3.69,2.66,1.98,1.14,0.63,0.0,Beaumont Downtown,1086 Vermont Avenue,Texas,Jefferson,Beaumont,13140,"Beaumont-Port Arthur, TX",2020-05-21
48,245,1035,45201,1,29.979958,-94.004746,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2018,Parts per billion Carbon,No Events,7334,84.0,Y,337,365,0,78,,,Certification not required,0.902283,1.079829,35.23,2018-03-15 13:00,23.88,2018-03-15 14:00,20.34,2018-03-15 09:00,19.86,2018-09-29 08:00,,,,,4.4,3.38,2.35,1.74,1.06,0.66,0.24,Nederland 17th Street,1516 17th Street,Texas,Jefferson,Nederland,13140,"Beaumont-Port Arthur, TX",2020-05-21
48,201,1039,45201,3,29.670025,-95.128508,WGS84,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2018,Parts per billion Carbon,No Events,29,94.0,N,29,31,0,1,,,Certification not required,1.396552,0.999358,3.9,2018-02-13 00:00,3.12,2018-02-25 00:00,3.0,2018-02-07 00:00,2.58,2018-04-14 00:00,,,,,3.9,3.9,3.12,3.0,1.98,1.14,0.0,Houston Deer Park #2,4514 1/2 Durant Street,Texas,Harris,Deer Park,26420,"Houston-The Woodlands-Sugar Land, TX",2020-05-21
48,139,1044,45201,1,32.175417,-96.870189,WGS84,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2018,Parts per billion Carbon,No Events,56,92.0,Y,56,61,0,5,,,Certification not required,0.574286,0.418025,1.44,2018-01-14 00:00,1.38,2018-02-13 00:00,1.26,2018-12-22 00:00,1.2,2018-02-25 00:00,,,,,1.44,1.38,1.26,1.14,0.9,0.6,0.0,Italy,900 FM 667 Ellis County,Texas,Ellis,Italy,19100,"Dallas-Fort Worth-Arlington, TX",2020-05-21
48,113,0069,45201,10,32.820061,-96.860117,WGS84,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2018,Parts per billion Carbon,No Events,60,98.0,Y,59,61,0,1,,,Certification not required,0.948,0.591788,3.12,2018-12-16 00:00,2.04,2018-12-10 00:00,1.92,2018-02-25 00:00,1.86,2018-11-22 00:00,,,,,3.12,2.04,1.92,1.68,1.26,0.96,0.0,Dallas Hinton,1415 Hinton Street,Texas,Dallas,Dallas,19100,"Dallas-Fort Worth-Arlington, TX",2020-05-21
48,439,1002,45201,10,32.80581,-97.356529,NAD83,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2018,Parts per billion Carbon,No Events,3925,45.0,N,179,365,0,3527,,,Certification not required,0.681261,0.618601,8.23,2018-12-18 08:00,5.76,2018-12-17 22:00,5.3,2018-10-27 23:00,5.24,2018-12-18 09:00,,,,,3.32,2.81,1.83,1.31,0.78,0.51,0.23,Fort Worth Northwest,3317 Ross Ave,Texas,Tarrant,Fort Worth,19100,"Dallas-Fort Worth-Arlington, TX",2020-05-21
48,203,0002,45201,1,32.669001,-94.167468,NAD83,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2018,Parts per billion Carbon,No Events,30,100.0,N,30,30,0,0,,,Certification not required,1.09,0.748751,3.24,2018-03-03 00:00,2.34,2018-05-26 00:00,2.04,2018-03-21 00:00,1.92,2018-05-08 00:00,,,,,3.24,3.24,2.34,2.04,1.5,1.14,0.0,Karnack,Hwy 134 & Spur 449,Texas,Harrison,,32220,"Marshall, TX",2020-05-21
48,439,1002,45201,15,32.80581,-97.356529,NAD83,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2018,Parts per billion Carbon,No Events,55,90.0,Y,55,61,0,6,,,Certification not required,0.994909,0.599187,2.58,2018-01-14 00:00,2.58,2018-12-16 00:00,2.34,2018-11-22 00:00,1.92,2018-02-13 00:00,,,,,2.58,2.58,2.34,1.86,1.32,0.96,0.42,Fort Worth Northwest,3317 Ross Ave,Texas,Tarrant,Fort Worth,19100,"Dallas-Fort Worth-Arlington, TX",2020-05-21
48,439,3009,45201,2,32.98426,-97.063721,WGS84,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2018,Parts per billion Carbon,No Events,54,89.0,Y,54,61,0,7,,,Certification not required,0.685556,0.417909,1.68,2018-11-22 00:00,1.56,2018-02-13 00:00,1.44,2018-01-14 00:00,1.38,2018-02-25 00:00,,,,,1.68,1.56,1.44,1.2,0.96,0.72,0.0,Grapevine Fairway,4100 Fairway Dr,Texas,Tarrant,Grapevine,19100,"Dallas-Fort Worth-Arlington, TX",2020-05-21
48,251,1008,45201,1,32.469701,-97.169271,WGS84,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2018,Parts per billion Carbon,No Events,44,72.0,N,44,61,0,17,,,Certification not required,0.834545,0.532399,1.98,2018-12-16 00:00,1.86,2018-02-25 00:00,1.68,2018-10-23 00:00,1.62,2018-11-22 00:00,,,,,1.98,1.98,1.68,1.56,1.2,0.84,0.0,Johnson County Luisa,2420 Luisa Ln,Texas,Johnson,Alvarado,19100,"Dallas-Fort Worth-Arlington, TX",2020-05-21
48,141,0044,45201,1,31.765685,-106.455227,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2018,Parts per billion Carbon,No Events,6851,78.0,Y,314,365,0,574,,,Certification not required,1.465287,2.256533,35.24,2018-01-19 21:00,29.42,2018-01-19 22:00,28.55,2018-01-19 20:00,27.62,2018-01-19 23:00,,,,,11.4,8.82,5.07,3.26,1.53,0.78,0.24,El Paso Chamizal,800 S San Marcial Street,Texas,El Paso,El Paso,21340,"El Paso, TX",2020-05-21
48,121,0034,45201,2,33.219069,-97.196284,WGS84,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2018,Parts per billion Carbon,No Events,57,93.0,Y,57,61,0,4,,,Certification not required,0.685263,0.569317,2.94,2018-12-16 00:00,1.86,2018-11-22 00:00,1.8,2018-02-25 00:00,1.56,2018-03-21 00:00,,,,,2.94,1.86,1.8,1.32,0.96,0.66,0.0,Denton Airport South,Denton Airport South,Texas,Denton,Denton,19100,"Dallas-Fort Worth-Arlington, TX",2020-05-21
48,113,0069,45201,3,32.820061,-96.860117,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2018,Parts per billion Carbon,No Events,7346,84.0,Y,333,365,0,150,,,Certification not required,0.651165,0.635204,7.52,2018-03-14 07:00,6.46,2018-02-24 23:00,6.32,2018-01-23 23:00,6.12,2018-11-21 08:00,,,,,3.41,2.47,1.63,1.27,0.82,0.51,0.1,Dallas Hinton,1415 Hinton Street,Texas,Dallas,Dallas,19100,"Dallas-Fort Worth-Arlington, TX",2020-05-21
48,201,0026,45201,2,29.802707,-95.125495,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2018,Parts per billion Carbon,No Events,6120,70.0,N,278,365,0,1053,,,Certification not required,2.671092,5.944236,319.54,2018-12-02 22:00,123.46,2018-09-25 23:00,111.99,2018-05-10 22:00,72.09,2018-10-03 21:00,,,,,18.74,13.22,7.87,5.2,2.86,1.48,0.6,Channelview,1405 Sheldon Road,Texas,Harris,Channelview,26420,"Houston-The Woodlands-Sugar Land, TX",2020-05-21
48,201,1035,45201,2,29.733726,-95.257593,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2018,Parts per billion Carbon,No Events,6385,73.0,N,292,365,0,448,,,Certification not required,1.669538,2.298727,43.53,2018-06-20 21:00,38.7,2018-04-21 03:00,29.2,2018-10-01 23:00,23.99,2018-12-23 05:00,,,,,11.42,8.77,5.73,3.7,1.77,0.97,0.35,Clinton,9525 1/2 Clinton Dr,Texas,Harris,Houston,26420,"Houston-The Woodlands-Sugar Land, TX",2020-05-21
48,201,1039,45201,1,29.670025,-95.128508,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2018,Parts per billion Carbon,No Events,5921,68.0,N,266,365,0,207,,,Certification not required,1.708776,3.294903,109.3,2018-01-25 07:00,84.04,2018-01-25 08:00,45.66,2018-05-22 07:00,33.5,2018-12-02 19:00,,,,,14.49,10.14,5.79,3.5,1.7,0.91,0.24,Houston Deer Park #2,4514 1/2 Durant Street,Texas,Harris,Deer Park,26420,"Houston-The Woodlands-Sugar Land, TX",2020-05-21
48,201,1039,45201,2,29.670025,-95.128508,WGS84,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2018,Parts per billion Carbon,No Events,28,93.0,N,28,30,0,2,,,Certification not required,1.557857,0.889866,3.96,2018-02-13 00:00,3.0,2018-02-25 00:00,2.94,2018-02-07 00:00,2.64,2018-04-14 00:00,,,,,3.96,3.96,3.0,2.94,2.22,1.44,0.54,Houston Deer Park #2,4514 1/2 Durant Street,Texas,Harris,Deer Park,26420,"Houston-The Woodlands-Sugar Land, TX",2020-05-21
48,479,0017,45201,1,27.501826,-99.502984,WGS84,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2018,Parts per billion Carbon,No Events,49,80.0,N,48,61,0,12,,,Certification not required,2.691429,1.388884,9.9,2018-12-16 00:00,5.64,2018-12-22 00:00,4.44,2018-11-16 00:00,4.08,2018-12-28 00:00,,,,,9.9,9.9,4.44,3.72,3.06,2.52,1.38,Laredo Bridge,700 Zaragosa St,Texas,Webb,Laredo,29700,"Laredo, TX",2020-05-21
48,245,0009,45201,6,30.036422,-94.071061,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2019,Parts per billion Carbon,No Events,7486,85.0,Y,344,365,0,148,,,Certification not required,0.960488,1.457786,73.38,2019-09-05 08:00,16.43,2019-11-05 19:00,16.19,2019-04-15 07:00,14.85,2019-09-26 01:00,,,,,5.97,4.36,2.82,2.04,1.18,0.67,0.0,Beaumont Downtown,1086 Vermont Avenue,Texas,Jefferson,Beaumont,13140,"Beaumont-Port Arthur, TX",2020-06-15
48,245,1035,45201,1,29.979958,-94.004746,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2019,Parts per billion Carbon,No Events,7273,83.0,Y,333,365,0,243,,,Certification not required,0.960322,1.684735,91.91,2019-11-11 04:00,47.35,2019-04-15 06:00,35.38,2019-04-15 07:00,31.06,2019-11-11 05:00,,,,,5.05,3.58,2.51,1.85,1.12,0.66,0.24,Nederland 17th Street,1516 17th Street,Texas,Jefferson,Nederland,13140,"Beaumont-Port Arthur, TX",2020-07-01
48,139,1044,45201,1,32.175417,-96.870189,WGS84,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2019,Parts per billion Carbon,No Events,55,90.0,Y,55,61,0,6,,,Certification not required,0.610909,0.447376,1.86,2019-12-23 00:00,1.44,2019-11-17 00:00,1.2,2019-04-03 00:00,1.2,2019-11-05 00:00,,,,,1.86,1.44,1.2,1.14,0.96,0.6,0.0,Italy,900 FM 667 Ellis County,Texas,Ellis,Italy,19100,"Dallas-Fort Worth-Arlington, TX",2020-09-24
48,439,1002,45201,10,32.80581,-97.356529,NAD83,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2019,Parts per billion Carbon,No Events,6610,75.0,Y,303,365,0,551,,,Certification not required,0.741349,0.679816,9.17,2019-12-31 21:00,8.58,2019-12-23 20:00,8.48,2019-11-16 07:00,7.94,2019-11-24 18:00,,,,,3.66,2.94,1.92,1.35,0.84,0.55,0.27,Fort Worth Northwest,3317 Ross Ave,Texas,Tarrant,Fort Worth,19100,"Dallas-Fort Worth-Arlington, TX",2020-06-24
48,439,3009,45201,2,32.98426,-97.063721,WGS84,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2019,Parts per billion Carbon,No Events,61,100.0,Y,61,61,0,0,,,Certification not required,0.688525,0.45108,1.98,2019-12-23 00:00,1.44,2019-01-27 00:00,1.38,2019-01-15 00:00,1.38,2019-02-02 00:00,,,,,1.98,1.44,1.38,1.2,0.96,0.66,0.0,Grapevine Fairway,4100 Fairway Dr,Texas,Tarrant,Grapevine,19100,"Dallas-Fort Worth-Arlington, TX",2020-09-24
48,141,0044,45201,1,31.765685,-106.455227,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2019,Parts per billion Carbon,No Events,6669,76.0,Y,297,365,0,152,,,Certification not required,1.421402,2.320074,49.27,2019-12-23 19:00,32.87,2019-12-19 19:00,31.93,2019-11-17 23:00,27.14,2019-11-03 20:00,,,,,11.5,8.15,4.82,2.89,1.42,0.79,0.29,El Paso Chamizal,800 S San Marcial Street,Texas,El Paso,El Paso,21340,"El Paso, TX",2020-06-29
48,121,0034,45201,2,33.219069,-97.196284,WGS84,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2019,Parts per billion Carbon,No Events,60,98.0,Y,60,61,0,1,,,Certification not required,0.71,0.575623,2.1,2019-02-26 00:00,2.04,2019-12-23 00:00,1.92,2019-01-27 00:00,1.92,2019-11-17 00:00,,,,,2.1,2.04,1.92,1.5,1.02,0.66,0.0,Denton Airport South,Denton Airport South,Texas,Denton,Denton,19100,"Dallas-Fort Worth-Arlington, TX",2020-09-24
48,113,0069,45201,3,32.820061,-96.860117,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2019,Parts per billion Carbon,No Events,7004,80.0,Y,312,365,0,264,,,Certification not required,0.5844,0.645808,8.59,2019-11-03 03:00,7.33,2019-11-26 00:00,6.78,2019-03-06 08:00,6.64,2019-12-23 09:00,,,,,3.5,2.64,1.59,1.15,0.72,0.42,0.08,Dallas Hinton,1415 Hinton Street,Texas,Dallas,Dallas,19100,"Dallas-Fort Worth-Arlington, TX",2020-06-30
48,201,0026,45201,2,29.802707,-95.125495,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2019,Parts per billion Carbon,No Events,7525,86.0,Y,345,365,0,157,,,Certification not required,3.273817,21.039658,797.06,2019-03-19 20:00,796.35,2019-03-29 05:00,779.89,2019-03-29 02:00,778.99,2019-03-29 22:00,,,,,18.66,12.46,7.79,5.17,2.78,1.5,0.51,Channelview,1405 Sheldon Road,Texas,Harris,Channelview,26420,"Houston-The Woodlands-Sugar Land, TX",2020-06-02
48,201,1035,45201,2,29.733726,-95.257593,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2019,Parts per billion Carbon,No Events,6942,79.0,Y,316,365,0,217,,,Certification not required,2.015301,3.566091,90.75,2019-11-06 04:00,76.95,2019-03-20 11:00,76.8,2019-05-03 23:00,75.28,2019-03-20 12:00,,,,,12.53,9.65,6.41,4.35,2.06,1.11,0.5,Clinton,9525 1/2 Clinton Dr,Texas,Harris,Houston,26420,"Houston-The Woodlands-Sugar Land, TX",2020-06-30
48,201,1039,45201,1,29.670025,-95.128508,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2019,Parts per billion Carbon,No Events,6529,75.0,Y,293,365,0,691,,,Certification not required,2.182864,17.551278,1144.1,2019-03-21 04:00,364.87,2019-03-20 06:00,337.61,2019-03-20 07:00,288.21,2019-03-21 05:00,,,,,17.93,12.25,6.03,3.29,1.53,0.78,0.0,Houston Deer Park #2,4514 1/2 Durant Street,Texas,Harris,Deer Park,26420,"Houston-The Woodlands-Sugar Land, TX",2020-06-05
48,479,0017,45201,1,27.501826,-99.502984,WGS84,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2019,Parts per billion Carbon,No Events,56,92.0,Y,56,61,0,6,,,Certification not required,2.46,1.060737,6.06,2019-12-23 00:00,4.92,2019-11-23 00:00,4.5,2019-11-17 00:00,4.32,2019-01-03 00:00,,,,,6.06,4.92,4.5,3.78,3.12,2.16,1.38,Laredo Bridge,700 Zaragosa St,Texas,Webb,Laredo,29700,"Laredo, TX",2020-09-24
48,245,0009,45201,6,30.036422,-94.071061,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2020,Parts per billion Carbon,No Events,7019,80.0,Y,315,366,0,329,,,Certification not required,0.859648,0.906663,15.18,2020-02-23 07:00,11.74,2020-12-21 02:00,10.54,2020-10-26 12:00,9.6,2020-08-03 18:00,,,,,4.55,3.58,2.41,1.72,1.07,0.65,0.0,Beaumont Downtown,1086 Vermont Avenue,Texas,Jefferson,Beaumont,13140,"Beaumont-Port Arthur, TX",2021-06-30
48,245,1035,45201,1,29.979958,-94.004746,WGS84,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2020,Parts per billion Carbon,No Events,7396,84.0,Y,332,366,0,181,,,Certification not required,0.886149,0.972244,28.53,2020-11-18 23:00,16.31,2020-10-26 10:00,15.03,2020-01-04 06:00,12.31,2020-01-07 21:00,,,,,4.75,3.43,2.31,1.72,1.05,0.65,0.23,Nederland 17th Street,1516 17th Street,Texas,Jefferson,Nederland,13140,"Beaumont-Port Arthur, TX",2021-05-18
48,139,1044,45201,1,32.175417,-96.870189,WGS84,Benzene,7,24 HOUR,,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2020,Parts per billion Carbon,No Events,58,95.0,Y,58,61,0,3,,,Certification not required,0.566897,0.46451,1.44,2020-03-16 00:00,1.44,2020-11-17 00:00,1.2,2020-01-16 00:00,1.2,2020-03-22 00:00,,,,,1.44,1.44,1.2,1.14,0.9,0.72,0.0,Italy,900 FM 667 Ellis County,Texas,Ellis,Italy,19100,"Dallas-Fort Worth-Arlington, TX",2021-06-30
48,439,1002,45201,10,32.80581,-97.356529,NAD83,Benzene,1,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2020,Parts per billion Carbon,No Events,7464,85.0,Y,343,366,0,103,,,Certification not required,0.582753,0.708796,15.15,2020-09-19 06:00,14.19,2020-09-19 05:00,11.12,2020-02-01 19:00,6.96,2020-02-01 20:00,,,,,3.38,2.58,1.75,1.2,0.73,0.43,0.0,Fort Worth Northwest,3317 Ross Ave,Texas,Tarrant,Fort Worth,19100,"Dallas-Fort Worth-Arlington, TX",2021-05-24
